review_id,booking_id,customer_id,flight_id,review_date,rating,review_text,language,topics
RVW002175,BKG008078,CUST0134,FLT00339,2025-02-05,3,Lavatories were dirty by mid-flight. Felt overpriced for what was offered.,en,cleanliness;value_for_money
RVW002176,BKG008079,CUST0055,FLT00339,2025-01-23,5,Cabin crew were friendly and professional. Good value for the price paid. Highly recommend this airline.,en,staff_service;value_for_money
RVW002177,BKG008084,CUST0069,FLT00339,2025-01-25,2,The delay was very disruptive to my schedule. My luggage was damaged on arrival.,en,punctuality;baggage
RVW002178,BKG008089,CUST0016,FLT00339,2025-01-23,4,Good value for the price paid. Crew handled a tough situation with patience.,en,value_for_money;staff_service
RVW002179,BKG008095,CUST0013,FLT00339,2025-02-05,5,Lavatories were kept tidy throughout the flight. Attentive service from boarding to landing. Would fly again.,en,cleanliness;staff_service
RVW002180,BKG008103,CUST0298,FLT00340,2025-01-30,4,Snack service was a nice touch.,en,food_beverage
RVW002181,BKG008104,CUST0280,FLT00340,2025-01-27,4,"Baggage handling was efficient on arrival. Right on schedule, exactly what I needed.",en,baggage;punctuality
RVW002182,BKG008111,CUST0274,FLT00340,2025-02-05,3,Significant delay with poor communication. Crew kept us informed throughout the flight.,en,punctuality;communication
RVW002183,BKG008113,CUST0103,FLT00340,2025-02-01,4,Boarding was orderly and quick. Attentive service from boarding to landing. Enjoyed the local menu options.,en,boarding;staff_service;food_beverage
RVW002184,BKG008114,CUST0115,FLT00340,2025-02-02,5,Reasonable fare for the route. Cabin crew were friendly and professional. Meal was tasty and well presented. Highly recommend this airline.,en,value_for_money;staff_service;food_beverage
RVW002185,BKG008116,CUST0218,FLT00340,2025-02-02,3,Good value for the price paid. Good beverage selection on board.,en,value_for_money;food_beverage
RVW002186,BKG008127,CUST0010,FLT00341,2025-01-30,5,Priority boarding worked smoothly. Reasonable fare for the route. Highly recommend this airline.,en,boarding;value_for_money
RVW002187,BKG008130,CUST0037,FLT00341,2025-02-05,3,Felt overpriced for what was offered.,en,value_for_money
RVW002188,BKG008133,CUST0189,FLT00341,2025-01-27,4,Snack service was a nice touch.,en,food_beverage
RVW002189,BKG008139,CUST0084,FLT00341,2025-01-25,3,Boarding was orderly and quick. We were left guessing what was happening.,en,boarding;communication
RVW002190,BKG008140,CUST0122,FLT00341,2025-02-05,4,Snack service was a nice touch. Boarded and pushed back early — great work.,en,food_beverage;punctuality
RVW002191,BKG008145,CUST0167,FLT00341,2025-02-05,2,Seat was cramped and uncomfortable. Felt overpriced for what was offered. Customer service was indifferent.,en,cabin_comfort;value_for_money;staff_service
RVW002192,BKG008148,CUST0022,FLT00341,2025-02-05,4,Snack service was a nice touch. Boarding was orderly and quick. Baggage handling was efficient on arrival.,en,food_beverage;boarding;baggage
RVW002193,BKG008150,CUST0227,FLT00341,2025-01-28,5,Bags arrived quickly at the carousel. Reasonable fare for the route. Would fly again.,en,baggage;value_for_money
RVW002194,BKG008156,CUST0059,FLT00342,2025-02-01,3,"My luggage was damaged on arrival. Right on schedule, exactly what I needed.",en,baggage;punctuality
RVW002195,BKG008157,CUST0140,FLT00342,2025-02-04,4,Clear announcements from the flight deck. Priority boarding worked smoothly.,en,communication;boarding
RVW002196,BKG008159,CUST0281,FLT00342,2025-02-03,4,Baggage handling was efficient on arrival. Crew handled a tough situation with patience.,en,baggage;staff_service
RVW002197,BKG008173,CUST0105,FLT00342,2025-02-01,4,Crew handled a tough situation with patience. Departed and arrived on time.,en,staff_service;punctuality
RVW002198,BKG008178,CUST0003,FLT00343,2025-02-01,4,Cabin was modern and pleasant. Snack service was a nice touch. Clear announcements from the flight deck.,en,cabin_comfort;food_beverage;communication
RVW002199,BKG008179,CUST0079,FLT00343,2025-02-03,3,"Priority boarding worked smoothly. Smooth and punctual flight, no fuss.",en,boarding;punctuality
RVW002200,BKG008183,CUST0037,FLT00343,2025-01-29,5,Seat was comfortable for the route length. Boarding was orderly and quick. Great experience overall.,en,cabin_comfort;boarding
RVW002201,BKG008185,CUST0186,FLT00343,2025-01-28,5,Priority boarding worked smoothly. Crew kept us informed throughout the flight. Highly recommend this airline.,en,boarding;communication
RVW002202,BKG008186,CUST0016,FLT00343,2025-01-30,4,Enjoyed the local menu options. Staff went out of their way to help. Boarded and pushed back early — great work.,en,food_beverage;staff_service;punctuality
RVW002203,BKG008190,CUST0155,FLT00343,2025-01-29,4,Seat was comfortable for the route length. Cabin crew were friendly and professional.,en,cabin_comfort;staff_service
RVW002204,BKG008191,CUST0017,FLT00343,2025-02-01,3,"Priority boarding worked smoothly. Right on schedule, exactly what I needed.",en,boarding;punctuality
RVW002205,BKG008192,CUST0023,FLT00343,2025-02-01,3,Cold meal when it should have been warm.,en,food_beverage
RVW002206,BKG008194,CUST0242,FLT00343,2025-01-31,4,Departed and arrived on time. Cabin crew were friendly and professional.,en,punctuality;staff_service
RVW002207,BKG008195,CUST0176,FLT00343,2025-02-01,5,Reasonable fare for the route. Highly recommend this airline.,en,value_for_money
RVW002208,BKG008196,CUST0001,FLT00343,2025-01-26,4,Clear announcements from the flight deck.,en,communication
RVW002209,BKG008197,CUST0030,FLT00343,2025-01-31,4,Enjoyed the local menu options. Clear announcements from the flight deck. Boarding was orderly and quick.,en,food_beverage;communication;boarding
RVW002210,BKG008198,CUST0205,FLT00343,2025-02-02,4,Boarding was orderly and quick. Meal was tasty and well presented.,en,boarding;food_beverage
RVW002211,BKG008201,CUST0107,FLT00344,2025-01-29,1,Boarding announced late and we sat on the apron for ages. Felt ignored by the cabin crew during the flight. Seat was cramped and uncomfortable. Very disappointing experience.,en,punctuality;staff_service;cabin_comfort
RVW002212,BKG008205,CUST0089,FLT00344,2025-02-01,3,Staff went out of their way to help.,en,staff_service
RVW002213,BKG008208,CUST0185,FLT00344,2025-02-05,3,Baggage handling was efficient on arrival. Would not pay this fare again given the experience.,en,baggage;value_for_money
RVW002214,BKG008209,CUST0192,FLT00344,2025-01-25,2,Information from staff was inconsistent. Customer service was indifferent.,en,communication;staff_service
RVW002215,BKG008211,CUST0221,FLT00344,2025-01-27,2,No communication during the delay — very frustrating.,en,communication
RVW002216,BKG008215,CUST0156,FLT00344,2025-02-02,3,The delay was very disruptive to my schedule. Long wait for bags at the carousel.,en,punctuality;baggage
RVW002217,BKG008225,CUST0042,FLT00344,2025-01-27,2,Cabin felt tired and the seat padding was thin.,en,cabin_comfort
RVW002218,BKG008229,CUST0002,FLT00345,2025-02-03,4,"Plenty of legroom in this cabin. Clear announcements from the flight deck. Smooth and punctual flight, no fuss.",en,cabin_comfort;communication;punctuality
RVW002219,BKG008235,CUST0151,FLT00345,2025-01-31,5,Clear announcements from the flight deck. Reasonable fare for the route. Would fly again.,en,communication;value_for_money
RVW002220,BKG008237,CUST0133,FLT00345,2025-02-03,4,Seat was comfortable for the route length. Priority boarding worked smoothly. Boarded and pushed back early — great work.,en,cabin_comfort;boarding;punctuality
RVW002221,BKG008247,CUST0282,FLT00345,2025-01-23,3,Significant delay with poor communication. Drinks options were very limited.,en,punctuality;food_beverage
RVW002222,BKG008248,CUST0119,FLT00345,2025-01-26,3,"Smooth and punctual flight, no fuss. Reasonable fare for the route.",en,punctuality;value_for_money
RVW002223,BKG008250,CUST0179,FLT00345,2025-01-30,5,Baggage handling was efficient on arrival. Great experience overall.,en,baggage
RVW002224,BKG008252,CUST0097,FLT00346,2025-02-01,4,Cabin crew were friendly and professional. Seat was comfortable for the route length.,en,staff_service;cabin_comfort
RVW002225,BKG008253,CUST0101,FLT00346,2025-02-03,3,Significant delay with poor communication.,en,punctuality
RVW002226,BKG008254,CUST0251,FLT00346,2025-01-23,5,Seat was comfortable for the route length. Good value for the price paid. Great experience overall.,en,cabin_comfort;value_for_money
RVW002227,BKG008261,CUST0088,FLT00346,2025-01-29,5,Reasonable fare for the route. Great experience overall.,en,value_for_money
RVW002228,BKG008266,CUST0104,FLT00346,2025-02-04,3,Crew kept us informed throughout the flight. Chaotic boarding process at the gate. Baggage handling was efficient on arrival.,en,communication;boarding;baggage
RVW002229,BKG008268,CUST0004,FLT00346,2025-02-05,3,Felt overpriced for what was offered. Significant delay with poor communication. Bags arrived quickly at the carousel.,en,value_for_money;punctuality;baggage
RVW002230,BKG008269,CUST0200,FLT00346,2025-01-26,5,Good value for the price paid. Boarded and pushed back early — great work. Would fly again.,en,value_for_money;punctuality
RVW002231,BKG008272,CUST0039,FLT00346,2025-02-05,3,Priority boarding worked smoothly. Baggage handling was efficient on arrival. Significant delay with poor communication.,en,boarding;baggage;punctuality
RVW002232,BKG008273,CUST0249,FLT00346,2025-01-28,5,Departed and arrived on time. Boarding was orderly and quick. Great experience overall.,en,punctuality;boarding
RVW002233,BKG008274,CUST0060,FLT00346,2025-01-23,2,Information from staff was inconsistent. My luggage was damaged on arrival. Cold meal when it should have been warm.,en,communication;baggage;food_beverage
RVW002234,BKG008276,CUST0156,FLT00347,2025-01-30,3,Reasonable fare for the route. Clear announcements from the flight deck.,en,value_for_money;communication
RVW002235,BKG008280,CUST0149,FLT00347,2025-01-23,1,My luggage was damaged on arrival. Felt ignored by the cabin crew during the flight. Very disappointing experience.,en,baggage;staff_service
RVW002236,BKG008283,CUST0266,FLT00347,2025-02-04,3,Would not pay this fare again given the experience. Clear announcements from the flight deck.,en,value_for_money;communication
RVW002237,BKG008284,CUST0050,FLT00347,2025-01-24,3,Good beverage selection on board. Would not pay this fare again given the experience.,en,food_beverage;value_for_money
RVW002238,BKG008286,CUST0059,FLT00347,2025-01-24,2,We were left guessing what was happening. Staff were unhelpful when I asked questions.,en,communication;staff_service
RVW002239,BKG008304,CUST0261,FLT00348,2025-02-01,4,Newer aircraft made a real difference. Staff went out of their way to help.,en,cabin_comfort;staff_service
RVW002240,BKG008308,CUST0256,FLT00348,2025-01-31,4,Cabin crew were friendly and professional.,en,staff_service
RVW002241,BKG008312,CUST0252,FLT00348,2025-02-01,4,Good beverage selection on board. Clear announcements from the flight deck. IFE worked well throughout the flight.,en,food_beverage;communication;entertainment
RVW002242,BKG008316,CUST0118,FLT00348,2025-01-25,4,Cabin crew were friendly and professional. Clear announcements from the flight deck.,en,staff_service;communication
RVW002243,BKG008327,CUST0187,FLT00349,2025-02-01,4,Plenty of legroom in this cabin. Crew handled a tough situation with patience.,en,cabin_comfort;staff_service
RVW002244,BKG008332,CUST0126,FLT00349,2025-01-27,1,Significant delay with poor communication. Staff were unhelpful when I asked questions. Very disappointing experience.,en,punctuality;staff_service
RVW002245,BKG008333,CUST0145,FLT00349,2025-01-23,4,Plenty of legroom in this cabin. Snack service was a nice touch.,en,cabin_comfort;food_beverage
RVW002246,BKG008334,CUST0231,FLT00349,2025-01-25,3,Good selection of entertainment for a long-haul flight. The delay was very disruptive to my schedule. Newer aircraft made a real difference.,en,entertainment;punctuality;cabin_comfort
RVW002247,BKG008349,CUST0007,FLT00349,2025-01-23,2,No communication during the delay — very frustrating. Drinks options were very limited. Boarding announced late and we sat on the apron for ages.,en,communication;food_beverage;punctuality
RVW002248,BKG008354,CUST0195,FLT00350,2025-01-29,3,Cold meal when it should have been warm. Crew seemed rushed and impatient.,en,food_beverage;staff_service
RVW002249,BKG008362,CUST0279,FLT00350,2025-02-01,4,"Meal was tasty and well presented. Right on schedule, exactly what I needed.",en,food_beverage;punctuality
RVW002250,BKG008364,CUST0102,FLT00350,2025-01-25,5,Plenty of legroom in this cabin. Good value for the price paid. Would fly again.,en,cabin_comfort;value_for_money
RVW002251,BKG008369,CUST0165,FLT00350,2025-01-25,4,Crew kept us informed throughout the flight. Departed and arrived on time. Cabin crew were friendly and professional.,en,communication;punctuality;staff_service
RVW002252,BKG008373,CUST0162,FLT00350,2025-01-23,5,Cabin was modern and pleasant. Highly recommend this airline.,en,cabin_comfort
RVW002253,BKG008376,CUST0242,FLT00351,2025-01-28,1,My luggage was damaged on arrival. Hope they take this feedback seriously.,en,baggage
RVW002254,BKG008381,CUST0037,FLT00351,2025-01-29,2,My luggage was damaged on arrival. Information from staff was inconsistent.,en,baggage;communication
RVW002255,BKG008382,CUST0279,FLT00351,2025-01-29,1,Would not pay this fare again given the experience. One bag arrived on a later flight — frustrating. Will avoid this airline next time.,en,value_for_money;baggage
RVW002256,BKG008384,CUST0060,FLT00351,2025-01-28,3,Crew seemed rushed and impatient. Bags arrived quickly at the carousel. Boarding was very slow and disorganized.,en,staff_service;baggage;boarding
RVW002257,BKG008385,CUST0114,FLT00351,2025-02-05,3,Bags arrived quickly at the carousel. Boarded and pushed back early — great work.,en,baggage;punctuality
RVW002258,BKG008386,CUST0180,FLT00351,2025-02-04,2,Chaotic boarding process at the gate. Drinks options were very limited. Long wait for bags at the carousel.,en,boarding;food_beverage;baggage
RVW002259,BKG008387,CUST0114,FLT00351,2025-01-31,1,The delay was very disruptive to my schedule. Very disappointing experience.,en,punctuality
RVW002260,BKG008388,CUST0192,FLT00351,2025-01-27,3,Bags arrived quickly at the carousel. Good value for the price paid.,en,baggage;value_for_money
RVW002261,BKG008390,CUST0240,FLT00351,2025-01-30,3,Would not pay this fare again given the experience. Clear announcements from the flight deck. Boarding announced late and we sat on the apron for ages.,en,value_for_money;communication;punctuality
RVW002262,BKG008395,CUST0220,FLT00351,2025-01-23,3,"Priority boarding worked smoothly. Smooth and punctual flight, no fuss.",en,boarding;punctuality
RVW002263,BKG008396,CUST0028,FLT00351,2025-01-25,4,Seat was comfortable for the route length.,en,cabin_comfort
RVW002264,BKG008401,CUST0111,FLT00352,2025-01-27,3,Departed and arrived on time. Baggage handling was efficient on arrival. Clear announcements from the flight deck.,en,punctuality;baggage;communication
RVW002265,BKG008406,CUST0004,FLT00352,2025-01-31,4,"Cabin was modern and pleasant. Smooth and punctual flight, no fuss.",en,cabin_comfort;punctuality
RVW002266,BKG008407,CUST0253,FLT00352,2025-01-25,5,Crew handled a tough situation with patience. Would fly again.,en,staff_service
RVW002267,BKG008408,CUST0026,FLT00352,2025-01-23,2,My luggage was damaged on arrival. Customer service was indifferent.,en,baggage;staff_service
RVW002268,BKG008409,CUST0172,FLT00352,2025-02-02,4,Attentive service from boarding to landing. Boarded and pushed back early — great work.,en,staff_service;punctuality
RVW002269,BKG008414,CUST0139,FLT00352,2025-01-24,3,Cabin crew were friendly and professional. Baggage handling was efficient on arrival.,en,staff_service;baggage
RVW002270,BKG008417,CUST0136,FLT00352,2025-01-27,4,Departed and arrived on time. Baggage handling was efficient on arrival.,en,punctuality;baggage
RVW002271,BKG008419,CUST0143,FLT00352,2025-01-26,4,"Baggage handling was efficient on arrival. Smooth and punctual flight, no fuss.",en,baggage;punctuality
RVW002272,BKG008421,CUST0244,FLT00352,2025-02-05,3,Boarding was very slow and disorganized. Would not pay this fare again given the experience.,en,boarding;value_for_money
RVW002273,BKG008424,CUST0017,FLT00352,2025-01-30,3,No communication during the delay — very frustrating. Crew seemed rushed and impatient. Seat was cramped and uncomfortable.,en,communication;staff_service;cabin_comfort
RVW002274,BKG008426,CUST0079,FLT00353,2025-02-02,4,"Priority boarding worked smoothly. Smooth and punctual flight, no fuss.",en,boarding;punctuality
RVW002275,BKG008429,CUST0298,FLT00353,2025-02-06,3,My luggage was damaged on arrival. Departed over an hour late and I missed my connection.,en,baggage;punctuality
RVW002276,BKG008430,CUST0233,FLT00353,2025-02-04,3,Bags arrived quickly at the carousel. Crew handled a tough situation with patience.,en,baggage;staff_service
RVW002277,BKG008434,CUST0273,FLT00353,2025-01-30,4,Reasonable fare for the route. Departed and arrived on time. Crew handled a tough situation with patience.,en,value_for_money;punctuality;staff_service
RVW002278,BKG008438,CUST0103,FLT00353,2025-01-26,3,Cabin needed a deeper clean before boarding. Felt overpriced for what was offered.,en,cleanliness;value_for_money
RVW002279,BKG008439,CUST0216,FLT00353,2025-01-25,4,"Boarding was orderly and quick. Smooth and punctual flight, no fuss.",en,boarding;punctuality
RVW002280,BKG008446,CUST0119,FLT00353,2025-01-24,4,"Cabin was clean and well prepared. Right on schedule, exactly what I needed.",en,cleanliness;punctuality
RVW002281,BKG008447,CUST0045,FLT00353,2025-01-30,2,Boarding was very slow and disorganized. Felt ignored by the cabin crew during the flight.,en,boarding;staff_service
RVW002282,BKG008465,CUST0060,FLT00354,2025-02-06,3,Long wait for bags at the carousel.,en,baggage
RVW002283,BKG008469,CUST0233,FLT00354,2025-01-24,5,"Smooth and punctual flight, no fuss. Reasonable fare for the route. Attentive service from boarding to landing. Great experience overall.",en,punctuality;value_for_money;staff_service
RVW002284,BKG008475,CUST0176,FLT00354,2025-01-31,3,Reasonable fare for the route. Boarded and pushed back early — great work.,en,value_for_money;punctuality
RVW002285,BKG008479,CUST0102,FLT00355,2025-01-24,2,The delay was very disruptive to my schedule. Cabin needed a deeper clean before boarding.,en,punctuality;cleanliness
RVW002286,BKG008489,CUST0057,FLT00355,2025-01-24,3,Customer service was indifferent. One bag arrived on a later flight — frustrating.,en,staff_service;baggage
RVW002287,BKG008497,CUST0073,FLT00355,2025-01-24,3,Lavatories were dirty by mid-flight. Chaotic boarding process at the gate.,en,cleanliness;boarding
RVW002288,BKG008502,CUST0279,FLT00356,2025-01-28,4,Enjoyed the local menu options. Baggage handling was efficient on arrival.,en,food_beverage;baggage
RVW002289,BKG008507,CUST0101,FLT00356,2025-02-04,3,My luggage was damaged on arrival. Reasonable fare for the route. Cold meal when it should have been warm.,en,baggage;value_for_money;food_beverage
RVW002290,BKG008510,CUST0126,FLT00356,2025-02-04,5,Boarding was orderly and quick. Great experience overall.,en,boarding
RVW002291,BKG008513,CUST0240,FLT00356,2025-02-03,5,Priority boarding worked smoothly. Reasonable fare for the route. Would fly again.,en,boarding;value_for_money
RVW002292,BKG008514,CUST0251,FLT00356,2025-01-26,5,Good beverage selection on board. Reasonable fare for the route. Highly recommend this airline.,en,food_beverage;value_for_money
RVW002293,BKG008518,CUST0078,FLT00356,2025-01-25,4,Attentive service from boarding to landing. Departed and arrived on time. Priority boarding worked smoothly.,en,staff_service;punctuality;boarding
RVW002294,BKG008519,CUST0240,FLT00356,2025-01-25,3,Snack service was a nice touch. Long wait for bags at the carousel. Boarding announced late and we sat on the apron for ages.,en,food_beverage;baggage;punctuality
RVW002295,BKG008524,CUST0224,FLT00356,2025-02-01,3,Chaotic boarding process at the gate. Baggage handling was efficient on arrival.,en,boarding;baggage
RVW002296,BKG008527,CUST0258,FLT00357,2025-02-03,4,Clear announcements from the flight deck.,en,communication
RVW002297,BKG008533,CUST0099,FLT00357,2025-01-28,4,"Right on schedule, exactly what I needed. Baggage handling was efficient on arrival.",en,punctuality;baggage
RVW002298,BKG008537,CUST0278,FLT00357,2025-02-03,5,Seat was comfortable for the route length. Attentive service from boarding to landing. Highly recommend this airline.,en,cabin_comfort;staff_service
RVW002299,BKG008539,CUST0279,FLT00357,2025-01-28,5,Priority boarding worked smoothly. Crew handled a tough situation with patience. Would fly again.,en,boarding;staff_service
RVW002300,BKG008542,CUST0003,FLT00357,2025-01-26,2,Seat was cramped and uncomfortable. The delay was very disruptive to my schedule. Food quality below other African carriers.,en,cabin_comfort;punctuality;food_beverage
RVW002301,BKG008547,CUST0295,FLT00357,2025-02-01,5,"Right on schedule, exactly what I needed. Bags arrived quickly at the carousel. Would fly again.",en,punctuality;baggage
RVW002302,BKG008548,CUST0080,FLT00357,2025-02-05,3,Bags arrived quickly at the carousel. Good beverage selection on board.,en,baggage;food_beverage
RVW002303,BKG008549,CUST0230,FLT00357,2025-01-30,3,Would not pay this fare again given the experience. Enjoyed the local menu options.,en,value_for_money;food_beverage
RVW002304,BKG008552,CUST0201,FLT00358,2025-01-30,4,"Cabin was modern and pleasant. Right on schedule, exactly what I needed.",en,cabin_comfort;punctuality
RVW002305,BKG008554,CUST0089,FLT00358,2025-01-28,5,Snack service was a nice touch. Cabin crew were friendly and professional. Highly recommend this airline.,en,food_beverage;staff_service
RVW002306,BKG008561,CUST0139,FLT00358,2025-02-06,5,Boarded and pushed back early — great work. Attentive service from boarding to landing. Great experience overall.,en,punctuality;staff_service
RVW002307,BKG008567,CUST0196,FLT00358,2025-01-29,4,Meal was tasty and well presented. Reasonable fare for the route. Boarded and pushed back early — great work.,en,food_beverage;value_for_money;punctuality
RVW002308,BKG008573,CUST0284,FLT00358,2025-01-25,4,Cabin crew were friendly and professional. Crew kept us informed throughout the flight.,en,staff_service;communication
RVW002309,BKG008576,CUST0231,FLT00359,2025-02-05,4,Priority boarding worked smoothly. Good value for the price paid.,en,boarding;value_for_money
RVW002310,BKG008580,CUST0272,FLT00359,2025-02-05,5,Boarded and pushed back early — great work. Boarding was orderly and quick. Meal was tasty and well presented. Great experience overall.,en,punctuality;boarding;food_beverage
RVW002311,BKG008583,CUST0184,FLT00359,2025-01-24,4,Plenty of legroom in this cabin. Good value for the price paid.,en,cabin_comfort;value_for_money
RVW002312,BKG008586,CUST0072,FLT00359,2025-01-25,5,Boarding was orderly and quick. Crew kept us informed throughout the flight. Great experience overall.,en,boarding;communication
RVW002313,BKG008587,CUST0294,FLT00359,2025-01-26,4,Departed and arrived on time. Attentive service from boarding to landing. Newer aircraft made a real difference.,en,punctuality;staff_service;cabin_comfort
RVW002314,BKG008589,CUST0051,FLT00359,2025-02-06,4,Cabin was modern and pleasant. Reasonable fare for the route.,en,cabin_comfort;value_for_money
RVW002315,BKG008591,CUST0117,FLT00359,2025-01-27,5,Crew handled a tough situation with patience. Bags arrived quickly at the carousel. Great experience overall.,en,staff_service;baggage
RVW002316,BKG008592,CUST0207,FLT00359,2025-02-01,4,"Priority boarding worked smoothly. Cabin crew were friendly and professional. Smooth and punctual flight, no fuss.",en,boarding;staff_service;punctuality
RVW002317,BKG008614,CUST0100,FLT00360,2025-01-24,5,Boarding was orderly and quick. Good value for the price paid. Would fly again.,en,boarding;value_for_money
RVW002318,BKG008619,CUST0077,FLT00360,2025-01-31,4,Staff went out of their way to help. Cabin was modern and pleasant. Baggage handling was efficient on arrival.,en,staff_service;cabin_comfort;baggage
RVW002319,BKG008621,CUST0044,FLT00360,2025-02-04,3,Crew handled a tough situation with patience. Would not pay this fare again given the experience. My luggage was damaged on arrival.,en,staff_service;value_for_money;baggage
RVW002320,BKG008623,CUST0264,FLT00360,2025-02-04,3,"Hard to sleep, seat was not ideal for a long flight. Would not pay this fare again given the experience.",en,cabin_comfort;value_for_money
RVW002321,BKG008626,CUST0126,FLT00361,2025-01-25,4,"Smooth and punctual flight, no fuss. Reasonable fare for the route.",en,punctuality;value_for_money
RVW002322,BKG008628,CUST0290,FLT00361,2025-02-02,5,Good value for the price paid. Meal was tasty and well presented. Would fly again.,en,value_for_money;food_beverage
RVW002323,BKG008632,CUST0044,FLT00361,2025-01-25,4,Cabin was modern and pleasant.,en,cabin_comfort
RVW002324,BKG008635,CUST0084,FLT00361,2025-02-01,5,Plenty of legroom in this cabin. Great experience overall.,en,cabin_comfort
RVW002325,BKG008636,CUST0056,FLT00361,2025-02-01,4,"Bags arrived quickly at the carousel. Right on schedule, exactly what I needed.",en,baggage;punctuality
RVW002326,BKG008638,CUST0036,FLT00361,2025-02-04,5,Seat was comfortable for the route length. Priority boarding worked smoothly. Highly recommend this airline.,en,cabin_comfort;boarding
RVW002327,BKG008639,CUST0175,FLT00361,2025-01-28,3,Long wait for bags at the carousel. Good value for the price paid.,en,baggage;value_for_money
RVW002328,BKG008640,CUST0015,FLT00361,2025-01-30,4,Departed and arrived on time. Good value for the price paid.,en,punctuality;value_for_money
RVW002329,BKG008642,CUST0212,FLT00361,2025-02-01,4,Staff went out of their way to help. Newer aircraft made a real difference. Clear announcements from the flight deck.,en,staff_service;cabin_comfort;communication
RVW002330,BKG008646,CUST0119,FLT00361,2025-01-26,5,Departed and arrived on time. Good beverage selection on board. Highly recommend this airline.,en,punctuality;food_beverage
RVW002331,BKG008647,CUST0087,FLT00361,2025-01-28,4,Boarded and pushed back early — great work.,en,punctuality
RVW002332,BKG008649,CUST0239,FLT00361,2025-02-05,4,Boarded and pushed back early — great work. Cabin was modern and pleasant.,en,punctuality;cabin_comfort
RVW002333,BKG008653,CUST0026,FLT00362,2025-02-02,1,Would not pay this fare again given the experience. Will avoid this airline next time.,en,value_for_money
RVW002334,BKG008657,CUST0171,FLT00362,2025-01-30,2,Boarding announced late and we sat on the apron for ages. We were left guessing what was happening.,en,punctuality;communication
RVW002335,BKG008658,CUST0039,FLT00362,2025-01-26,3,Crew kept us informed throughout the flight. Would not pay this fare again given the experience.,en,communication;value_for_money
RVW002336,BKG008659,CUST0152,FLT00362,2025-01-26,3,Chaotic boarding process at the gate. The delay was very disruptive to my schedule. Would not pay this fare again given the experience.,en,boarding;punctuality;value_for_money
RVW002337,BKG008667,CUST0103,FLT00362,2025-02-01,3,Departed over an hour late and I missed my connection. Chaotic boarding process at the gate.,en,punctuality;boarding
RVW002338,BKG008677,CUST0053,FLT00363,2025-01-26,3,Departed over an hour late and I missed my connection. Reasonable fare for the route.,en,punctuality;value_for_money
RVW002339,BKG008679,CUST0137,FLT00363,2025-02-03,3,Boarding was very slow and disorganized. Good value for the price paid. Seat was comfortable for the route length.,en,boarding;value_for_money;cabin_comfort
RVW002340,BKG008683,CUST0123,FLT00363,2025-02-06,2,The delay was very disruptive to my schedule. Seat was cramped and uncomfortable. Information from staff was inconsistent.,en,punctuality;cabin_comfort;communication
RVW002341,BKG008685,CUST0192,FLT00363,2025-01-26,3,Seat was cramped and uncomfortable. Departed and arrived on time.,en,cabin_comfort;punctuality
RVW002342,BKG008710,CUST0051,FLT00364,2025-01-27,4,Seat was comfortable for the route length. Crew kept us informed throughout the flight. Crew handled a tough situation with patience.,en,cabin_comfort;communication;staff_service
RVW002343,BKG008716,CUST0169,FLT00364,2025-01-28,4,Good selection of entertainment for a long-haul flight. Baggage handling was efficient on arrival.,en,entertainment;baggage
RVW002344,BKG008721,CUST0150,FLT00364,2025-02-01,3,We were left guessing what was happening. Customer service was indifferent. Cabin was modern and pleasant.,en,communication;staff_service;cabin_comfort
RVW002345,BKG008726,CUST0026,FLT00365,2025-01-28,2,We were left guessing what was happening. Departed over an hour late and I missed my connection.,en,communication;punctuality
RVW002346,BKG008729,CUST0143,FLT00365,2025-02-03,5,"Newer aircraft made a real difference. Right on schedule, exactly what I needed. Attentive service from boarding to landing. Would fly again.",en,cabin_comfort;punctuality;staff_service
RVW002347,BKG008730,CUST0114,FLT00365,2025-02-05,4,Good beverage selection on board.,en,food_beverage
RVW002348,BKG008734,CUST0212,FLT00365,2025-01-24,3,"Right on schedule, exactly what I needed. Cold meal when it should have been warm.",en,punctuality;food_beverage
RVW002349,BKG008736,CUST0051,FLT00365,2025-01-25,4,IFE worked well throughout the flight.,en,entertainment
RVW002350,BKG008739,CUST0249,FLT00365,2025-01-31,4,Snack service was a nice touch.,en,food_beverage
RVW002351,BKG008740,CUST0067,FLT00365,2025-01-28,5,Cabin crew were friendly and professional. Great experience overall.,en,staff_service
RVW002352,BKG008758,CUST0077,FLT00366,2025-01-26,4,Cabin crew were friendly and professional. Departed and arrived on time.,en,staff_service;punctuality
RVW002353,BKG008772,CUST0082,FLT00366,2025-01-28,4,Priority boarding worked smoothly.,en,boarding
RVW002354,BKG008773,CUST0231,FLT00366,2025-02-05,3,Significant delay with poor communication.,en,punctuality
RVW002355,BKG008776,CUST0230,FLT00367,2025-01-26,5,Clear announcements from the flight deck. Highly recommend this airline.,en,communication
RVW002356,BKG008778,CUST0115,FLT00367,2025-02-06,4,Boarding was orderly and quick. Reasonable fare for the route.,en,boarding;value_for_money
RVW002357,BKG008779,CUST0125,FLT00367,2025-01-31,3,Long wait for bags at the carousel. Crew handled a tough situation with patience. Felt overpriced for what was offered.,en,baggage;staff_service;value_for_money
